pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
RR,Rest,JuRo,-75.479332,22.231918000000007,0.00015837582735400701,0.0,0.00034712020890892425,0.0,0.06259857549815574,"[3.58045732e-03 3.57926685e-03 3.57570002e-03 ... 1.34884073e-05
 1.34871367e-05 1.34867132e-05]"
RR,Rest,JuRo,-71.89395099999999,18.646536999999995,3.3187407154855464e-05,0.0,0.0007141376367145735,0.0,0.1287853533750349,[0.00152778 0.00152738 0.00152615 ... 0.00031162 0.00031162 0.00031161]
RR,Rest,JuRo,-61.58527399999999,8.33786,3.1158253976926176e-05,0.0,0.00038448071433672126,0.0,0.06933605248637924,"[4.51283845e-04 4.51208078e-04 4.50981190e-04 ... 5.41432230e-06
 5.41357366e-06 5.41332412e-06]"
OR,Rest,JuRo,-59.41241099999999,6.164997,0.002592167864570172,1.0,0.0013401742754510781,0.0,0.24168284764002876,[0.00585822 0.00585712 0.00585382 ... 0.00010013 0.00010012 0.00010012]
RR,Rest,JuRo,-58.42168399999999,5.17427,0.0034406697568822864,1.0,0.0004160660611947087,0.0,0.07503205539597627,"[7.88389097e-03 7.87793156e-03 7.86010741e-03 ... 5.28103577e-07
 5.27710958e-07 5.27580089e-07]"
OR,Rest,JuRo,-44.63325499999999,8.614159,0.0017576432915102913,1.0,0.0002622459157717305,0.0,0.04729261027215755,"[3.06589343e-03 3.06491742e-03 3.06199328e-03 ... 2.04917464e-06
 2.04841272e-06 2.04815876e-06]"
FR,Rest,JuRo,-43.15054299999999,10.096871,5.191174956564737e-08,0.0,0.0006381452096160256,0.0,0.11508111616001102,"[3.31088804e-03 3.31052201e-03 3.30942496e-03 ... 9.56772114e-06
 9.56520734e-06 9.56436941e-06]"
FR,Rest,JuRo,-43.05065199999999,10.196762,0.00013414808740641604,0.0,0.0003701446432768929,0.0,0.06675073015839847,"[2.84065857e-03 2.83962911e-03 2.83654500e-03 ... 4.65615162e-07
 4.64929610e-07 4.64701099e-07]"
RR,Rest,JuRo,-42.60575899999999,10.641655,7.856720256960159e-05,0.0,0.0009609715267564489,0.0,0.17329860701087807,[0.00297655 0.00297599 0.00297429 ... 0.00032628 0.00032627 0.00032627]
RR,Rest,JuRo,-41.54126699999999,11.706147000000001,0.00025119340286217096,0.0,0.00023150259419257857,0.0,0.04174845557432041,"[3.19288006e-03 3.19198082e-03 3.18928591e-03 ... 6.31156860e-06
 6.31164497e-06 6.31167042e-06]"
